input,reference,prediction_raw,prediction_clean,fold,chrf,bleu,geo,has_rep,pred_len,ref_len,len_ratio,ref_has_num,ref_words,input_len
translate Akkadian to English: ⅚ ma-na KÙ.BABBAR KI a-šùr-ba-ni DUMU su-ku-ku 8 ½ ma-na KÙ.BABBAR KI šu-li DUMU i-li-li iš-tù ITU.1.KAM na-ar-ma-ak-a-šur 1 ½ GÍN.TA a-na 1 ma-na-im ú-ṣa-áb li-mu-um šu-IŠTAR kà-áb-kà-ba-nu-um 1 ⅓ ma-na KÙ.BABBAR KI a-šùr-du-ri 5 GÚ URUDU KI i-dí-MAR.TU DUMU šu-hi-nim 1 ma-na KÙ.BABBAR KI DINGIR-šu-GAL DUMU bu-lá-li,"; 1.3333 mina of silver with Aššur-dūrī; 5 talents of copper with Iddin-Amurrum, son of Šuhanum; 1 mina of silver with Ilšu-rabi, son of Bulāli; 1.3333 mina of silver with Idnāya; 15 minas of copper with Aššur-rabi; 1 talent of copper with Šu-Išhara; 0.5 mina of silver with hanānum; 30 minas of copper with Puzur-Abeh; 11 talents of copper the son of Dazu'a- 17.3333 minas with Aššur-nišû, Adad?; in the presence of Ali-ahum, son of Zuku'a; 40 minas of copper the son of Kabriya.","⅚ mina of silver is owed by Aššur-bāni son of Sukkuku; 8 ½ minas of silver is owed by Šuli son of Ilī-lī; reckoned from the month Narmak-Aššur he will pay interest at the rate 1 ½ shekel per mina per month. Eponymy Šu-Ištar, the eponymy of Šu-Ištar. 1 ⅓ mina of silver is owed by Aššur-duri; 5 talents of copper is owed by Iddin-abum son of Šuhinum; 1 mina of silver is owed by Ilšu-rabi son of Bulāli.","⅚ mina of silver is owed by Aššur-bāni son of Sukkuku; 8 ½ minas of silver is owed by Šuli son of Ilī-lī; reckoned from the month Narmak-Aššur he will pay interest at the rate 1 ½ shekel per mina per month. Eponymy Šu-Ištar, the eponymy of Šu-Ištar. 1 ⅓ mina of silver is owed by Aššur-duri; 5 talents of copper is owed by Iddin-abum son of Šuhinum; 1 mina of silver is owed by Ilšu-rabi son of Bulāli.",0,35.14689649932441,12.87379592784823,21.27143561280023,False,402,480,0.8375,True,84,349
translate Akkadian to English: 8 ma-na KÙ.BABBAR ṣa-ru-pá-am ša e-lá-lí DUMU IŠTAR-pì-lá-ah i-na ha-hi-im en-um-a-šur i-qí-pu-ma i-na ṭup-pì-šu DAM.GÀR lá-áp-tù a-šur-lá-ma-sí a-šùr-SIG5 ù a-šur-be-el-a-wa-tim i-na ṭup-pì-šu na-lu-ni i-na KÙ.BABBAR a-nim 2 ma-na 15 GÍN KÙ.BABBAR ki-ma e-lá-ma i-na-ah-DINGIR,"Of the 8 minas of refined silver that Elalī, son of Ištar-pilah, in hahhum had given as trust to Ennam-Aššur, and (for which) in his tablet was written (belongs to) the tamkārum"", (and) on which tablet Aššur-lamassī, Aššur-damiq and Aššur-bēl-awātim are present (as witnesses) - 2 minas 15 shekels of that silver Ēnah-ilī has collected in the name of Elamma and given to Lamassutum.","Ennam-Aššur led 8 minas of refined silver belonging to Elāli son of Ištar-pilah in hahhum, and in his tablet the creditors were written in his tablet. Aššur-lamassī, Aššur-damiq and Aššur-bēl-awātim were cleared in his tablet. Of this silver 2 minas 15 shekels of silver Inah-ilī was owed by Elamma.","Ennam-Aššur led 8 minas of refined silver belonging to Elāli son of Ištar-pilah in hahhum, and in his tablet the creditors were written in his tablet. Aššur-lamassī, Aššur-damiq and Aššur-bēl-awātim were cleared in his tablet. Of this silver 2 minas 15 shekels of silver Inah-ilī was owed by Elamma.",0,50.64889699156387,17.244741471372727,29.553800676557774,False,299,382,0.7827225130890052,True,64,308
translate Akkadian to English: ma-hu-ur-DINGIR li-mu-um a-šur-i-mì-tí,"Month IV, eponymy of Aššur-imittī.","Mahur-ilī, eponymy Aššur-imittī.","Mahur-ilī, eponymy Aššur-imittī.",0,58.74229155263638,20.252884954471366,34.4920407163386,False,32,34,0.9411764705882353,False,5,69
translate Akkadian to English: šu-ma a-na 2 ma-na 15 GÍN KÙ.BABBAR ù ṣí-ba-tí-šu en-um-a-šur DUMU šu-be-lim um-mì-a-nu IŠTAR-pì-lá-ah ù me-er-ú IŠTAR-pì-lá-ah ma-ma-an a-na e-na-ah-DINGIR i-tù-a-ar lá-ma-sà-tum DAM e-lá-ma en-um-a-šur pì-lá-ah-IŠTAR me-er-ú e-lá-ma a-šur-i-mì-tí DUMU,"If for these 2 minas 15 shekels of silver and the interest on it Ennam-Aššur, son of Šu-Bēlum, the investors of Ištar-pilah or the sons of Ištar-Pilah, raise a claim against Ēnah-ilī, Lamassutum, Elamma's wife, Ennam-Aššur (and) Pilah-Ištar, Elamma's sons, (and) Aššur-imittī, son of Aššur-ṭāb, will clear him.""","If anyone raises claim against Ennam-Aššur son of Šu-Bēlum for 2 minas 15 shekels of silver and its interest, Ištar-pilah's investors and the sons of Ištar-pilah will raise claim against Enah-ilī, then Lamassātum was the wife of Elām-Aššur and Ennam-Aššur, Pilah-Ištar, sons of Elām-Aššur, and Aššur-imittī sons of Elām-Aššur and Aššur-imittī sons of Elām-Aššur and Aššur-imittī sons of Elām-Aššur and Aššu","If anyone raises claim against Ennam-Aššur son of Šu-Bēlum for 2 minas 15 shekels of silver and its interest, Ištar-pilah's investors and the sons of Ištar-pilah will raise claim against Enah-ilī, then Lamassātum was the wife of Elām-Aššur and Ennam-Aššur, Pilah-Ištar, sons of Elām-Aššur, and Aššur-imittī sons of Elām-Aššur",0,55.964814437670206,17.428650774811945,31.23125368138954,False,406,311,1.3054662379421222,True,48,284
translate Akkadian to English: ṭup-pá-am ša ší-be-šu ù ṭup-pá-am <gap> ša wa-ba-ar-tim ú-ba-lam-ma iš-tí šu-be-lim e-ta-wu,Within three months Aššur-mālik shall bring the tablet of his witnesses and the tablet of the trading-station and discuss with Šu-Bēlum.,"I will bring a tablet with his witnesses and a tablet <gap> from the station, and they must meet with Šu-Bēlum.","I will bring a tablet with his witnesses and a tablet <gap> from the station, and they must meet with Šu-Bēlum.",0,43.526379931586156,10.972048718711068,21.853456503685887,False,111,136,0.8161764705882353,False,21,122
translate Akkadian to English: šu-ma a-na ITU.3.KAM a-šùr-ma-lik ṭup-pá-am ša sí-be-šu ù ša wa-ba-ar-tim lá i-ta-áb-lam ½ ma-na KÙ.BABBAR a-na šu-be-lim,"If within three months Aššur-mālik does not bring the tablet of his witnesses and the one of the trading-station, Aššur-mālik will pay 0.5 mina of silver to Šu-Bēlum.","If Aššur-malik has not brought a tablet concerning his witnesses and from the station, ½ mina of silver to Šu-Bēlum.","If Aššur-malik has not brought a tablet concerning his witnesses and from the station, ½ mina of silver to Šu-Bēlum.",0,44.051896640455254,21.027985772190416,30.435549211300522,False,116,166,0.6987951807228916,True,28,152
translate Akkadian to English: iš-tù ha-mu-uš-tim ša bu-zu-ta-a ù a-šùr-i-mì-tí ITU.KAM té-i-na-tim li-mu-um {d}IŠKUR-ba-ni,"Reckoned from the week-eponymy of Buzutaya and Aššur-imittī, month X, eponymy-year of Adad-bāni.","Reckoned from the week of Buzutaya and Aššur-imittī, month 6, eponymy Adad-bāni.","Reckoned from the week of Buzutaya and Aššur-imittī, month 6, eponymy Adad-bāni.",0,73.73109885108336,42.835287319132476,56.198690408598615,False,80,96,0.8333333333333334,False,13,123
translate Akkadian to English: a-wi-lu a-ni-ú-tum da-a-nu,"Tūraya, Ennam-Suen and Muti-Aššur, these men acted as judges.",These men should join me.,These men should join me.,0,13.648716393846527,3.550932348642477,6.961728848522939,False,25,61,0.4098360655737705,False,9,57
translate Akkadian to English: ta-ad-mì-iq-tim ša šu-IŠTAR 2 TÚG ni-is-ha-tum 3 GÍN KÙ.BABBAR 3 TÚG a ší-mì-im,"37 -textiles, including (those) as free loan, belonging to Šu-Ištar, 2 textiles import-tax, 3 shekels of silver (balanced), 3 textiles for pre-emption.","From Šu-Ištar: 2 textiles, its import duty 3 shekels of silver; 3 textiles for purchases.","From Šu-Ištar: 2 textiles, its import duty 3 shekels of silver; 3 textiles for purchases.",0,38.90603951477405,11.074288396771454,20.757087993328785,False,89,151,0.5894039735099338,True,22,110
translate Akkadian to English: ší-tí TÚG-tí-šu 32 TÚG,The rest of his textiles: 32 textiles.,The rest of his textiles: 32 textiles,The rest of his textiles: 32 textiles,0,97.26035714610352,88.24969025845958,92.64554167670882,False,37,38,0.9736842105263158,True,7,53
translate Akkadian to English: 3 GÍN KÙ.BABBAR i-na hu-lu-qá-e,His share in the losses amounted to 3 shekels of silver.,3 shekels of silver from the loans.,3 shekels of silver from the loans.,0,42.350665281128784,23.206041459353084,31.349502298203394,False,35,56,0.625,True,11,62
translate Akkadian to English: 5 ú-kà-pu-ú ša 4 ANŠE.HI.A zu-ur-zu 4 ma-at-li-iš-hu 3 ma-as-ra-du mì-ma a-nim KI PUZUR4-{d}IŠKUR,"5 saddlecloths of 4 donkeys, pouches, 4 packing-racks, 3 packsaddles - all this is with Puzur-Adad.","5 saddlecloths worth 4 donkeys, 4 saddlecloths, 3 packages - all this is owed by Puzur-Adad.","5 saddlecloths worth 4 donkeys, 4 saddlecloths, 3 packages - all this is owed by Puzur-Adad.",0,56.677688827065175,23.953368355257084,36.84591643587293,False,92,99,0.9292929292929293,True,16,128
translate Akkadian to English: 1 nu-hu-um ša Ì.GIŠ ù pá-at-ru-um mì-ma a-nim KI hu-hu-<gap> zu-ur-zu 1 ma-at-li-iš-hu-um 1 ma-as-ra-dum KI PUZUR4-a-na,"Pouches, 1 packing-rack, 2 ropes with pegs, 1 packsaddle, 1 skin container with oil and 1 dagger - all this is with huhu <gap> Pouches, 1 packing-rack, 1 saddlecloth, with Puzur-Anna","1 nuhu of oil and a sack - all this is owed by huhhu<gap>, Zurzu.","1 nuhu of oil and a sack - all this is owed by huhhu<gap>, Zurzu.",0,16.506754189267046,7.473009939435653,11.106535829150948,False,65,182,0.35714285714285715,True,31,150
translate Akkadian to English: a-na a-šur-re-ṣí en-um-a-šur da-dí-a ú a-ta-a qí-bi4-ma um-ma e-la-ma-ma um-ma a-tù-nu-ma 17 ma-na URUDU i,"Say to Aššur-rēṣī, Ennam-Aššur, Dadiya and Ataya, thus Elamma: Youplur said: '17 minas of copper from the price for a house-plot of Nūr-ilī is still due from Aššur-rēṣī.","To Aššur-rēṣī, Ennam-Aššur, Dādiya and Ataya from Elamma: To Aššur-rēṣī, Ennam-Aššur, Dādiya and Ataya from Elamma: You know that 17 minas of copper has been deducted for me.","To Aššur-rēṣī, Ennam-Aššur, Dādiya and Ataya from Elamma:",0,49.297236856566954,13.16952860863213,25.47982282334539,False,174,169,1.029585798816568,True,28,137
translate Akkadian to English: 8 ma-na URUDU ša DINGIR-ba-ni DUMU ib-ni-lí KI a-ta-a,"8 minas of copper belonging to Ilī-bāni, son of Ibni-ilī, is due from Ataya'.",8 minas of copper belonging to Ilī-bāni son of Ibni-ilī. Owed by Ataya.,8 minas of copper belonging to Ilī-bāni son of Ibni-ilī. Owed by Ataya.,0,72.78134923801055,44.09928765478173,56.65338168150386,False,71,77,0.922077922077922,True,14,84
translate Akkadian to English: šé-ṣí-a-ma li-qí-a ú a-ṣé-er,Settle accounts for all the copper they still owe and collect it and add it to that derived from the gold.,Take out and take it to me.,Take out and take it to me.,0,7.377101047496932,2.282442457215392,4.103389896411885,False,27,106,0.25471698113207547,False,21,59
translate Akkadian to English: šu-ma i-na ba-áb-tí-a mì-ma tal-qé-a ku-ta-ni ša-ma-ma šé-bi4-lá-nim,"Moreover, if you have collected anything of my outstanding claims, buy for itiles and send them to me.","If you have taken anything from my outstanding claims, buy kutānus and send them to me.","If you have taken anything from my outstanding claims, buy kutānus and send them to me.",0,58.62911364187997,43.02129105744186,50.222506532700585,False,87,102,0.8529411764705882,False,18,99
translate Akkadian to English: a-na a-ta-a qí-bi4-ma ṭup-pá-am na-áš-pár-tam ša a-šur-la-ma-sí ša a-šu-mì tá-ad-mì-iq-tim ša a-na a-bi4-kà ip-qí-du na-áš-ú-ni-kum a-ma-kam ṭup-pá-am,"Say to Ataya: ""The tablet with the letter of Aššur-lamassī concerning the free loan he entrusted to your father, which they are bringing to you, read that tablet over there, but do not get angry.",To Ataya: A tablet and a missive concerning Aššur-lamassī which they bring to you concerning the fact that they entrusted to your father. They are bringing the tablet there.,To Ataya: A tablet and a missive concerning Aššur-lamassī which they bring to you concerning the fact that they entrusted to your father. They are bringing the tablet there.,0,56.818405826460804,10.603073333802174,24.544851266359238,False,173,195,0.8871794871794871,False,35,181
translate Akkadian to English: ší-me-ma li-ba-kà lá i-lá-mì-in a-hi a-ta i-na ša-ha-at ša-zu-úz-tí-a i-zi-iz-ma i-na a-lá-ak,"Please, my brother, assist my representative(s) and send me, when a shipment of mine starts its journey, each time one or two textiles, then I will do you a favor (in return).""""","<gap> he should not be afraid. My dear brother, assist my representatives and when he arrives.","<gap> he should not be afraid. My dear brother, assist my representatives and when he arrives.",0,28.941157676834372,4.170200372505228,10.985919466511087,False,94,177,0.5310734463276836,False,32,124
translate Akkadian to English: KIŠIB lá-qé-pì-im DUMU i-zi-za-am-DINGIR,"Seal of La-qēpum, son of Izzizam-ilī.",Seal of Lā-qēp son of Izzizam-ilum.,Seal of Lā-qēp son of Izzizam-ilum.,0,65.508350023055,17.026116978186877,33.396898516786635,False,35,37,0.9459459459459459,False,6,71
translate Akkadian to English: a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-na-ni-ma IGI GÍR ša a-šùr,For these words the Kanesh colony made me available and before Aššur's dagger I gave my testimony.,The Kanesh colony gave me for these proceedings and before Aššur's dagger.,The Kanesh colony gave me for these proceedings and before Aššur's dagger.,0,52.58617079916645,17.787169215425674,30.583641352789403,False,74,98,0.7551020408163265,False,17,104
translate Akkadian to English: KIŠIB pè-ru-a KIŠIB ša-hi-iš-nu-ma-an KIŠIB ba-ri-me-a,"Seal of Peruwa, seal of Šahišnuman, seal of Barimea.","Seal of Peruwa, seal of Šahišnuman, seal of Barimea.","Seal of Peruwa, seal of Šahišnuman, seal of Barimea.",0,100.0,100.00000000000004,100.00000000000001,False,52,52,1.0,False,9,85
translate Akkadian to English: 15 GÍN KÙ.BABBAR,15 shekels of silver,15 shekels of silver <gap>,15 shekels of silver <gap>,0,93.48516357545938,41.11336169005198,61.995881659441984,False,26,20,1.3,True,4,47
translate Akkadian to English: KIŠIB lá-ba-na-da DUMU i-dí-sú-in KIŠIB na-áb-sú-en6 DUMU šu-be-lim,"Seal of Labān-nādā, son of Iddin-Suen, seal of Nabi-Suen, son of Šu-Bēlum.","Seal of Laban-ada son of Iddin-Suen, seal of Nab-Suen son of Šu-Bēlum.","Seal of Laban-ada son of Iddin-Suen, seal of Nab-Suen son of Šu-Bēlum.",0,72.83425708837478,49.68271843768451,60.154832619995304,False,70,74,0.9459459459459459,False,12,98
translate Akkadian to English: KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi4-im,"seal of Iddin-Ištar, son of Iddin-abum seal of Puzur-Ištar, son of Dān-Aššur.",Seal of Iddin-Ištar son of Iddin-abum.,Seal of Iddin-Ištar son of Iddin-abum.,0,45.83925222745121,10.2601628763616,21.68682074404339,False,38,77,0.4935064935064935,False,12,66
translate Akkadian to English: a-na a-wa-tim a-ni-a-tim kà-ru-um dur4-hu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,For these words the Durhumit colony made us available and before Aššur's dagger we gave our testimony.,The Durhumit colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,The Durhumit colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,0,64.6812819013013,23.853943179980607,39.279811904869774,False,98,102,0.9607843137254902,False,17,132
translate Akkadian to English: ku-uk-ra ša DUMU zu-za-nim,A record concerning Kukra of the son of Zuzānum.,Kukra of Zuzanum's son.,Kukra of Zuzanum's son.,0,25.156210644547894,9.346579571601444,15.3337707205121,False,23,48,0.4791666666666667,False,9,57
translate Akkadian to English: ma-na KÙ.BABBAR ša hu-bu-ul PUZUR4-{d}EN.LÍL ša ṭup-pí-šu ha-ar-mì-im ù ½ ma-na KÙ.BABBAR ša a-ha-ma a-dí-šu-ni,"Of the 2 minas of silver that are the debt of Puzur-Ellil?, recorded in his certified tablet, and of the 0.5 mina of silver I had given him separately, thereof I obtained 2 talents 34.5 minas of copper.",Minas of silver from the debt of Puzur-Illil with his certified tablet and ½ mina of silver that I furthermore gave him.,Minas of silver from the debt of Puzur-Illil with his certified tablet and ½ mina of silver that I furthermore gave him.,0,40.39414183910536,7.808410988524305,17.759900365950244,False,120,202,0.594059405940594,True,38,142
translate Akkadian to English: i-na 1 GÚ 50 ma-na URUDU ù 10 GÍN KÙ.BABBAR ša hu-bu-ul PUZUR4-{d}EN.LÍL ŠÀ.BA 1 ma-na KÙ.BABBAR KI ša-lim-a-šùr DUMU up-ha-qí-im aṣ-ba-at,"Of the 1 talent 50 minas of copper and 10 shekels of silver that are the debt of Puzur-Ellil, thereof I seized 1 mina of silver from Šalim-Aššur, son of Uphāqum.","Of the 1 talent 50 minas of copper and 10 shekels of silver from the debt of Puzur-Illil, thereof I seized 1 mina of silver with Šalim-Aššur son of Uphāqum.","Of the 1 talent 50 minas of copper and 10 shekels of silver from the debt of Puzur-Illil, thereof I seized 1 mina of silver with Šalim-Aššur son of Uphāqum.",0,86.05874963367742,69.05561523778162,77.08981711320769,False,156,161,0.968944099378882,True,31,169
translate Akkadian to English: GÍN KÙ.BABBAR i-na hu-ra-ma a-na É ub-ri a-dí-in 12 GÍN pá-zu-ur-tí TÚG.HI.A i-na lu-hu-sà-dí-a a-na i-ku-pí-a DUMU da-a-a a-dí-in 3 GÍN AN.NA a ANŠE.HI.A wa-bar-šu <gap> a-na <gap> a-dí-in <gap> GÍN AN.NA i-tí-tù-ri-im <gap> GÍN AN.NA a-na É wa-áb-ri i-na ša-mu-ha a-dí-in 1 ½ GÍN KÙ.BABBAR a-na ig-ri ša bi4-il5-tim a-dí ša-mu-ha a-dí-in 3 GÍN AN.NA i-na ha-tí-kà-it-ra a-dí-in 1 ½ GÍN AN.NA i-na ku-tí-a a-ha-za-nim a-dí-in 12,"One shekel of silver in hurama I gave to the inn; 12 shekels (the cost) of smuggling textiles I gave in Luhuzaddiya to Ikuppiya, son of Dāya; 3 shekels of tin for the donkeys (and) his lodging <gap> I gave to / in<gap>; <gap> shekels of tin at the bridge; <gap> shekels of tin I gave to the inn in Šamuha; I gave 1.5 shekel of silver as wages of a porter until Šamuha; 3 shekels of tin I gave in hatika'itra, 1.5 shekel of tin I gave in Kutiya to the mayor; 12 shekels of tin I gave in Karahna to the commander.",I gave 12 shekels of silver in hurama to the house official; I gave 12 shekels of smuggling textiles in Luhusadiya to Ikūn-pīya son of Daya;,I gave 12 shekels of silver in hurama to the house official; I gave 12 shekels of smuggling textiles in Luhusadiya to Ikūn-pīya son of Daya;,0,21.301040363258753,0.6971182896977434,3.8534847640567547,False,140,511,0.273972602739726,True,104,460
