doc_idx,oare_id,sent_idx,n_sents,akk_bytes,is_long,eng_sent,akk_pred,match_start_tok,match_end_tok,match_score,matched_segment
43,16cef975-beef-47dc-972d-e7364c3701b5,0,5,867,True,"To Ilī-bāni and Kuliya, to Ilī-bāni in particular say, this is what Aššur-ennam says: In Šalatiwar Kuliya gave me 0.8333 mina of silver under his seal.",a-na ì-lí-ba-ni ù ku-li-a a-na ì-lí-ba-ni qí-bi-ma um-ma a-šur-e-nam-ma 0.8333 ma-na KÙ.BABBAR i-na ša-lá-tí-wa-ar ku-li-a ku-nu-ki-šu i-dí-nam,0,17,95.57925800097676,a-na ì-lí-ba-ni ù ku-li-a a-na ì-lí-ba-ni qí-bi-ma um-ma a-šùr-e-nam-ma 0.8333 ma-na KÙ.BABBAR i-na ša-lá-tí-wa-ar ku-li-a ku-nu-ki-šu i-dí-nam
43,16cef975-beef-47dc-972d-e7364c3701b5,1,5,867,True,"I brought it to Wahšušana to you and I said to you: Take this silver and pay (with it) the -tax on behalf of Kuliya, as you promised."" You answered: ""Indeed, I did promise to pay the silver."" In the presence of Aššur-lamassī, son of Aššur-mālik, and Šū-Išhara, son of Enna-Suen, the <gap>, I entrusted it to you under the seals of your brother.",a-na wa-aḫ-šu-ša-na a-ṣé-ri-kà ub-lá-kum-ma um-ma a-na-ku-ma KÙ.BABBAR a-nim le-qé-ma ša-du-a-tám a-šu-mì ku-li-a ša ta-pu-lu šu-qú-ul um-ma a-ta-ma ke-na KÙ.BABBAR a-pu-ul IGI a-šur-lá-ma-sí DUMU a-šur-ma-lik ù šu-iš-ḫa-ra DUMU en-na-sú-in li-me-e ku-nu-ki ša a-ḫi-kà áp-qí-da-kum,18,51,83.31459231161762,wa-aḫ-šu-ša-na a-na ṣé-ri-kà ub-lam-ma um-ma a-na-ku-ma KÙ.BABBAR le-qé-ma ša-du-a-tám ša a-šu-mì ku-li-a ša ta-pu-lu šu-qú-ul um-ma a-ta-ma ke-na KÙ.BABBAR a-pu-ul ku-nu-ki ša a-ḫi-kà IGI a-šùr-lá-ma-sí DUMU a-šur-ma-lik ù šu-iš-ḫa-ra DUMU i-na-sú-in li-me-e áp-qí-da-kum
43,16cef975-beef-47dc-972d-e7364c3701b5,2,5,867,True,What did my paternal house that your brother came back on me?,mì-šu É a-bi₄-a ša a-ḫu-um tù-uš-té-li-am,27,31,28.527251838813868,ša a-šu-mì ku-li-a ša
43,16cef975-beef-47dc-972d-e7364c3701b5,3,5,867,True,"In Al-Timniyē, in the presence of Uzua, son of Kukulānum and Enna-Suen, son of Iddin-abum, you seized me, saying: ""When you gave me the silver with my brother's seal, who was then m?"" I answered: ""Were Aššur-lamassī and Šu-Išhara not ?",i-na al-tí-im-ni-i IGI ú-zu-a DUMU ku-ku-lá-nim ù en-na-sú-in DUMU i-dí-a-bi₄-im ta-aṣ-ba-at-ni-a-tí um-ma a-ta-ma i-nu-mì KÙ.BABBAR ša ku-nu-ki ša a-ḫi-a ta-dí-na-ni a-ma-kam a-šur-lá-ma-sí ù šu-iš-ḫa-ra lá i-mu-ú-ni um-ma a-na-ku-ma a-šur-lá-ma-sí ù šu-iš-ḫa-ra lá i-mu-ú-ni,61,82,69.13416966479029,IGI ú-zu-a DUMU ku-ku-lá-nim ù i-na-sú-en₆ DUMU i-dí-a-bi₄-im ta-aṣ-bi₄-tí-ma um-ma a-ta-ma i-nu-mì KÙ.BABBAR ku-nu-ki ša a-ḫi-a ta-dí-na-ni ma-nu-um li-mu-um um-ma a-na-ku-ma
43,16cef975-beef-47dc-972d-e7364c3701b5,4,5,867,True,"And it was in their presence that I entrusted you the silver with my brother's seals.""""",ù i-na ma-aḫ-ri-šu-nu KÙ.BABBAR i-na ku-nu-ki ša a-ḫi-a áp-qí-da-kum,89,94,79.8598188437927,KÙ.BABBAR ku-nu-ki ša a-ḫi-a áp-qí-da-kum
44,88a16360-203b-4433-a7de-00ff8c3d7880,0,5,530,True,"Elamma and Galdaya settled accounts with the result that after both travel expenses and his food allowance have been deducted, Elamma (still) has a claim of 1 mina of refined silver on Galdaya, the son of Naku.",e-lá-ma ù ga-al-dá-a ni-kà-sí i-sí-ú-ma lu gám-ru-um ša ḫa-ra-nim lu gám-ru-um ša ú-ku-ul-tí-šu ba-tí-qú 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu,2,22,76.2378555617842,ga-al-dá-a ni-kà-sí i-sí-ú-ma lu ú-ku-ul-tù-šu lu ga-am-ru-um ša ḫa-ra-nim mì-ma šu-um-šu ba-tí-iq 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ga-al-dá-a e-lá-ma i-šu
44,88a16360-203b-4433-a7de-00ff8c3d7880,1,5,530,True,From the week of Amriya and Ikūnum he will add 1.5 shekel per mina per month.,iš-tù ḫa-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA a-na ma-na-im i-na ITU.KAM ú-ṣa-áb,22,30,87.57371700018561,iš-tù ḫa-mu-uš-tim ša am-ri-a ù i-ku-nim 1.5 GÍN.TA
44,88a16360-203b-4433-a7de-00ff8c3d7880,2,5,530,True,"Month VII, year-eponymy of Abiya, son of Šu-Dagan.",ITU.1.KAM ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an,37,42,95.20274814125385,ṣí-ip-im li-mu-um a-bi-a DUMU šu-da-ga-an
44,88a16360-203b-4433-a7de-00ff8c3d7880,3,5,530,True,"Separately, there still exists a valid record of his working capital.",a-ḫa-ma ṭup-pu-um ḫa-ar-mu-um ša be-ú-lá-tí-šu i-ba-ší,56,61,56.40197686976228,ṭup-pu-um ša bé-ú-lá-ti-šu a-ḫa-ma i-ba-ší
44,88a16360-203b-4433-a7de-00ff8c3d7880,4,5,530,True,We made them swear an oath by the City for these words.,a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki} ni-it-ru-šu-nu,42,47,93.43340265596602,a-na a-wa-tim a-ni-a-tim ni-iš a-lim{ki}
45,962fdfaf-4e96-4f2b-8f5b-09581f96f010,0,5,467,False,From Šu-Ištar to Zizizi and Ištar-lamassī: Anupiya brings you 10 shekels of tin.,um-ma šu-IŠTAR-ma a-na zi-zi-zi ù IŠTAR-lá-ma-sí qí-bi-ma 10 GÍN AN.NA a-nu-pí-a na-áš-a-ku-um,0,11,83.17199991141722,um-ma šu-IŠTAR-ma a-na zi-zi-zi-i ù IŠTAR-lá-ma-sí qí-bi₄-ma 10 GÍN AN.NA a-nu-pí-a
45,962fdfaf-4e96-4f2b-8f5b-09581f96f010,1,5,467,False,"My dear mother, without you I have no one.",um-ma a-ta-ma a-dí-kà ma-ma-an ú-lá i-šu,15,18,48.88157438001953,ma-ma-an lá i-šu
45,962fdfaf-4e96-4f2b-8f5b-09581f96f010,2,5,467,False,Do not let the children starve.,a-ṣé-er ṣú-ùḫ-ri-im lá tù-ša-ar,18,22,45.356178443134965,ṣú-ùḫ-ra-am lá tù-me-sí a-ṣé-er
45,962fdfaf-4e96-4f2b-8f5b-09581f96f010,3,5,467,False,<gap> to <gap> and Anupiya <gap> He should give you <gap> a jar of wheat.,<gap> a-na <gap> ù a-nu-pí-a <gap> DUG ar-ša-tim li-dí-na-kum,28,32,68.31090374712764,<gap> DUG ar-ša-tim li-dí-na-ki-NU-tí
45,962fdfaf-4e96-4f2b-8f5b-09581f96f010,4,5,467,False,"Certainly, in this way I instructed him here and as for you, in the matter of the Anatolian, send me word about the 3 shekels of silver that I left, whether I myself paid the silver or whether Abušalim paid it.",a-na-kam a-na-kam ú-na-ḫi-id-šu-ma a-ta a-wa-tim ša nu-a-im 3 GÍN KÙ.BABBAR ša e-zi-bu lu a-na-ku KÙ.BABBAR áš-qúl lu a-bu-ša-lim iš-qú-ul tí-ir-ta-kà li-li-kam,38,54,77.66594469466897,a-wa-tim ša nu-a-im 3 GÍN KÙ.BABBAR ša e-zi-bu KÙ.BABBAR lu a-na-ku áš-qúl lu a-bu-ša-lim iš-qúl tí-ir-ta-ku-nu
46,e5dfcb1f-ba82-455a-86d4-cc0d7adc783c,0,4,287,False,"Seal of Labān-nādā, son of Iddin-Suen, seal of Nabi-Suen, son of Šu-Bēlum.",KIŠIB lá-ba-na-da DUMU i-dí-sú-en₆ KIŠIB na-áb-sú-en₆ DUMU šu-be-lim,0,8,88.89410459115801,KIŠIB lá-ba-na-da DUMU i-dí-sú-in KIŠIB na-áb-sú-en₆ DUMU šu-be-lim
46,e5dfcb1f-ba82-455a-86d4-cc0d7adc783c,1,4,287,False,"seal of Iddin-Ištar, son of Iddin-abum seal of Puzur-Ištar, son of Dān-Aššur.",KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi-im KIŠIB PUZUR₄.IŠTAR DUMU dan-a-šur,8,12,70.91792214193295,KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi₄-im
46,e5dfcb1f-ba82-455a-86d4-cc0d7adc783c,2,4,287,False,For these words the Durhumit colony made us available and before Aššur's dagger we gave our testimony.,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,12,24,100.0,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in
46,e5dfcb1f-ba82-455a-86d4-cc0d7adc783c,3,4,287,False,A record concerning Kukra of the son of Zuzānum.,ṭup-pu-um ša ku-uk-ra ša DUMU zu-za-nim,26,30,90.10932462982878,ku-uk-ra ša DUMU zu-za-nim
47,47aa6127-6890-48d1-b9e3-bfe77a19a114,0,5,593,True,10.1666 shekels of silver for Emmertum; 3 shekels of silver for Šāt-ilī and Nahištum; 3 shekels of silver for hattum; a sash for Bēlassunu; a dress for Lamassī - all this I gave to Aššur-malik son of Usāriya.,10.1666 GÍN KÙ.BABBAR a-na e-me-er-tim 3 GÍN KÙ.BABBAR a-na ša-at-ì-lí ù na-ḫi-iš-tim 3 GÍN KÙ.BABBAR a-na ḫa-tim pá-zu-ur-tám a-na be-lá-sú-nu pá-zu-ur-tám a-na lá-ma-sí mì-ma a-nim a-na a-šùr-ma-lik DUMU ú-sà-ri-a a-dí-in,0,27,84.14781902207918,10.1666 GÍN KÙ.BABBAR a-na e-me-er-tim 3 GÍN KÙ.BABBAR a-na ša-at-ì-lí ù na-ḫi-iš-tim 3 GÍN KÙ.BABBAR a-na ḫa-tim pá-ar-ší-kam a-na be-lá-sú-nu na-aḫ-lá-áp-tám a-na lá-ma-sí mì-ma a-nim a-na a-šur-ma-lik
47,47aa6127-6890-48d1-b9e3-bfe77a19a114,1,5,593,True,2 shekels of silver for sacrifices.,2 GÍN KÙ.BABBAR a-na ni-qé,30,35,100.0,2 GÍN KÙ.BABBAR a-na ni-qé
47,47aa6127-6890-48d1-b9e3-bfe77a19a114,2,5,593,True,Witnessed by Kūbiya (and) Aššur-pilah son of Amur-Aššur.,IGI ku-bi-a a-šur-pí-lá-aḫ DUMU a-mur-a-šur,38,41,91.45444346756003,a-šur-pí-lá-aḫ DUMU a-mur-a-šur
47,47aa6127-6890-48d1-b9e3-bfe77a19a114,3,5,593,True,A textile for Wardānum; shoes for Uṣur-ša-Aššur; 3 shekels of silver for Amur-Aššur and Emmertum; 1.5 shekel of silver for his sacrifice - all this I gave to Ennam-Aššur son of Kurkurānum.,TÚG a-na wa-ar-da-nim šé-né-en a-na ú-ṣur-ša-a-šur 3 GÍN KÙ.BABBAR a-na a-mur-a-šur ù e-me-er-tim 1.5 GÍN KÙ.BABBAR a-na ni-qé-šu mì-ma a-nim a-na en-um-a-šur DUMU kur-ku-ra-nim a-dí-in,42,66,93.04747851732441,a-na wa-ar-da-nim šé-né-en a-na ú-ṣú-ur-ša-a-šur 3 GÍN KÙ.BABBAR a-na a-mur-a-šur ù e-me-er-tim 1.5 GÍN KÙ.BABBAR a-na ni-qé-šu mì-ma a-nim a-na en-um-a-šur DUMU ku-ku-ra-nim a-dí-in
47,47aa6127-6890-48d1-b9e3-bfe77a19a114,4,5,593,True,Witnessed by Karriya from the family of Sukkalliya.,IGI kà-ri-a ša a-we-el-tim ša sú-kà-li-a,66,71,52.22631621777772,IGI kàr-ri-a ša É sú-kà-li-a
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,0,6,875,True,"Thus Amur-Istar, to Kuliya: ""Several times I wrote you concerning my retailer Amurrum-bani because of the price of my textiles, but you have never sent me any information!",um-ma a-mur-IŠTAR-ma a-na ku-li-a qí-bi-ma a-dí ma-lá ú ší-ni-šu a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a a-šu-mì ší-im TÚG.ḪI-tí-a áš-pu-ra-ku-ma mì-ma tí-ir-ta-kà lá ta-áš-pu-ra-am,0,16,84.14081277285736,um-ma a-mur-IŠTAR-ma a-na ku-li-a qí-bí-ma a-dí ma-lá ú ší-ni-šu a-šu-mì {d}MAR.TU-ba-ni pá-ší-ri-a a-ša ší-im TÚG.ḪI-tí-a áš-pu-ra-kum
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,1,6,875,True,"I here have concern for your interests, but you have never, not even for a single day, sacrificed your own interests to care for mine!",a-na-ku a-na ṣí-ba-tí-kà a-na-kam a-ṣé-er ṣí-ba-tí-kà a-na-kam a-na-ku a-na i-a-tí na-ḫi-da-ma a-ta u₄-ma-kál ṣí-ba-tí-kà lá ta-na-ḫi-da,21,35,47.68274820351507,a-na-ku a-na-kam a-na ku-a-tim na-aḫ-da-ku a-ta u₄-ma-kál ḫu-ša-ḫa-ka lá té-zi-ib-ma a-na i-a-tim lá ta-na-ḫi-id
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,2,6,875,True,"<gap> silver, the price paid for my textiles, make both Assur-ennam <gap> Salim-Assur <gap> and Amurrum-bani pay that silver and send Amurrum-bani to me.",<gap> KÙ.BABBAR ší-im TÚG-ba-tí-a lu a-šur-e-nam <gap> šál-ma-a-šur <gap> lu {d}MAR.TU-ba-ni KÙ.BABBAR ša-áš-qí-lá-ma {d}MAR.TU-ba-ni a-na ṣé-ri-a šé-bi-lá-nim,40,52,80.09774074324703,lu a-šur-e-nam <gap> šál-ma-a-šur <gap> lu {d}MAR.TU-ba-ni <gap> KÙ.BABBAR ša-áš-qí-il₅-ma ú {d}MAR.TU-ba-ni
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,3,6,875,True,Send me a message if they try to rob me of my silver and keep me informed.,šu-ma KÙ.BABBAR-pì ú-ba-áb-ni-ni tí-ir-ta-kà li-li-kam,53,55,69.14878443005028,šu-ma KÙ.BABBAR-pì
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,4,6,875,True,"Assur-bani, son of Iddin-abum, owes me 1 mina of silver, make him pay and send it to me.",1 ma-na KÙ.BABBAR a-šùr-ba-ni DUMU i-dí-a-bi₄-im ḫa-bu-lam ša-áš-qí-il₅-šu-ma šé-bi₄-lam,60,67,81.51487531642033,1 ma-na KÙ.BABBAR a-šùr-ba-ni DUMU i-dí-a-bi-im ḫa-bu-lam
48,4780f8e1-2abb-4ce1-9f17-a6b21ba8819c,5,6,875,True,"One mina of silver is owed by Assur-ennam, son of <gap>, whatever is owed to me by him, by Samas-ennam, the servant of Assur-ennam, and what is owed by Salim-Assur, make them pay!"".",1 ma-na KÙ.BABBAR i-na li-bi₄ a-šur-e-nam DUMU <gap> ša i-na li-bi₄-a i-šu KI sà-ma-as-e-nam ṣú-ḫa-ri-im ša a-šur-e-nam ù ša i-na li-bi₄ šál-ma-a-šur ša-áš-qí-il₅,71,91,53.66144534088302,1 ma-na KÙ.BABBAR i li-bi a-šùr-e-nam DUMU <gap>-mì-ma i li-bi-šu i-šu-ú {d}UTU-e-nam ṣú-ḫa-ri-im ša a-šùr-e-nam ù ša i li-bi šál-ma-a-šùr
49,e94abaed-8ae0-4887-acf5-bace80773593,0,2,1016,True,"To Ali-ahum from hanu: In accordance with your instructions Šu-hubur and I stood up and seized Alulaya and said: Pay the silver and its interest."" Alulaya answered: ""I sent him the silver a month ago with Būr-Suen."" With respect to the memorandum that you instructed me about I questioned Alulaya, and he answered: ""Lā-qēpum son of Šu-Aššur has it."" I also questioned Ahu-waqar son of Zurzur, and he answered: ""Ilī-bāni son of Baši-ilī has the memorandum."" I seized Azu and he answered: ""I shall take enough, either in silver or from your at 5 shekels per piece."" He said further: ""At your departure I shall seal the silver and its interest""; and I seized Šukkutum about the -textile and he answered: ""The is available."" It still is, and you cautioned me there, my dear lord, saying: ""I have released them to you on terms."" Today you keep hearing that trade is at a standstill.",a-na a-lá-ḫi-im qí-bi-ma um-ma ḫa-nu-ma a ma-lá tí-ir-tí-kà šu-ḫu-bur ù a-na-ku ni-zi-iz-ma a-lu-lá-a ni-iṣ-ba-at-ma um-ma né-nu-ma KÙ.BABBAR ù ṣí-ba-sú šu-qú-ul um-ma a-lu-lá-a-ma KÙ.BABBAR iš-tù ITU.1.KAM bur-sú-in ú-šé-bi-il₅-šu-um a-dí ta-aḫ-sí-is-tim ša tù-ša-ḫi-zu-ni a-lu-lá-a a-áš-al-šu-ma um-ma šu-ut-ma lá-qé-pu-um DUMU šu-a-šur ke-na-šu ù a-ḫu-wa-qar DUMU zu-ur-zu-ur a-áš-al-šum um-ma šu-ut-ma ta-aḫ-sí-is-tám ili₅-ba-ni DUMU ba-,3,49,86.80436898844584,um-ma ḫa-nu-ma a ma-lá tí-ir-tí-kà šu-ḫu-bu-ur ù a-na-ku ni-zi-iz-ma a-lu-lá-a ni-iṣ-ba-at-ma um-ma né-nu-ma KÙ.BABBAR ù ṣí-ba-tí-šu šu-qú-ul um-ma a-lu-lá-a-ma KÙ.BABBAR iš-tù ITU.1.KAM bur-sú-in ú-šé-bi₄-il₅-šu-um a-dí ta-aḫ-sí-is-tim ša tù-ša-ḫi-zi-ni a-lu-lá-a a-áš-al-šu-ma um-ma šu-ut-ma la-qé-pu-um DUMU šu-a-šur ú-kà-al-ší ù a-ḫu-wa-qar DUMU zu-ur-zu-ur a-áš-al-ma um-ma šu-ut-ma ta-aḫ-sí-is-tám ili₅-ba-ni DUMU
49,e94abaed-8ae0-4887-acf5-bace80773593,1,2,1016,True,"I shall sell my goods, set out and come.""",lu-qú-tí a-da-an tí-ib-a-ma a-tal-kam,96,98,35.271242544043375,a-da-ma a-ta-be-a-ma
50,57fc1376-57c4-4576-ba0d-6a2b59dceef9,0,3,198,False,"Seal of Ali-abum son of Ṣuliya, seal of Kiliya son of Ennānum.",KIŠIB a-lá-bi-im DUMU sú-li-a KIŠIB ki-li-a DUMU en-na-nim,2,8,92.13255060334174,DUMU sú-li-a KIŠIB ki-li-a DUMU en-na-nim
50,57fc1376-57c4-4576-ba0d-6a2b59dceef9,1,3,198,False,Tablet from before Aššur's dagger.,ṭup-pu-um ša IGI GÍR ša a-šur,8,13,94.61994368071383,ṭup-pu-um ša IGI GÍR ša
50,57fc1376-57c4-4576-ba0d-6a2b59dceef9,2,3,198,False,The Durhumit colony gave us for these proceedings and we gave our testimony.,kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ší-bu-tí-ni ni-dí-in,17,22,100.0,kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ší-bu-tí-ni ni-dí-in
51,d420628f-bd74-4c1d-9ce3-2b38958f85dc,0,4,429,False,Of the 130 -textiles - minus those of the packers and the -loans - that came down from the palace 65 textiles resulted for each of us as shares; thereof I gave 43 kutānu-textiles to Ennam-Aššur.,i-na 1 me-at 30 TÚG ku-ta-ni e-zi-ib ša kà-ṣa-ri ù ta-ad-mì-qá-tim ša iš-tù e-kál-lim i-li-ku-ni-ni 65 TÚG qá-ta-tum ik-šu-sú ŠÀ.BA 43 TÚG ku-ta-ni a-na en-um-a-šur a-dí-in,1,14,81.13469352758449,1 me-at 30 TÚG ku-ta-ni e-zi-ib ša kà-ṣa-ri ù ta-ad-mì-qá-tim ša iš-tù e-kál-lim
51,d420628f-bd74-4c1d-9ce3-2b38958f85dc,1,4,429,False,The rest of your textiles: 22 textiles remain.,ší-tí TÚG-ba-tí-kà 22 TÚG a-ḫu-ru,27,31,80.61945386605109,ṣú-ba-tí-kà 22 TÚG a-ḫu-ru
51,d420628f-bd74-4c1d-9ce3-2b38958f85dc,2,4,429,False,"Of the 10 fine that are owned jointly by us, of that Ennam-Aššur has received 4 textiles; 2 textiles stand as joint property of Ennānum and Ennam-Aššur.",i-na 10 ku-ta-ni SIG₅ ša ba-ri-ni ŠÀ.BA 4 TÚG en-um-a-šùr il₅-qé 2 TÚG a ba-ri en-na-nim ù en-um-a-šùr i-za-zu,31,50,80.01253644567988,i-na 10 ku-ta-ni SIG₅ ša ba-ri-ni ŠÀ.BA 4 TÚG en-um-a-šur il₅-qé 2 TÚG.ḪI.A a-na ba-ri en-na-nim ù en-um-a-šur i-za-zu
51,d420628f-bd74-4c1d-9ce3-2b38958f85dc,3,4,429,False,"Witnessed by Turaya, by Lā-qēp son of Šu-Aššur.",IGI tù-ur-a-a IGI lá-qé-ep DUMU šu-a-šur,50,56,100.0,IGI tù-ur-a-a IGI lá-qé-ep DUMU šu-a-šur
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,0,12,1023,True,"To Ali-ahum from Zukuwa: As to the price for your tin, before I arrived at Šalatuwar the silver was not paid.",a-na a-lá-ḫi-im qí-bi-ma um-ma zu-ku-a-ma ší-im AN.NA-ki-kà a-dí a-na ša-lá-tù-ar e-ru-bu KÙ.BABBAR lá iš-qú-ul,0,14,77.37994788209235,a-na a-lá-ḫi-im qí-bi-ma um-ma zu-ku-a-ma ší-im an-ni-ki-kà a-dí a-na-ku a-na ša-lá-tù-wa-ar e-ru-bu KÙ.BABBAR lá
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,1,12,1023,True,The day I arrived I had the silver paid.,i-na u₄-mì-im ša a-li-ku KÙ.BABBAR áš-qúl,16,20,56.75427359227915,u₄-mì-im ša e-ru-bu KÙ.BABBAR
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,2,12,1023,True,"11 minas 12 shekels of silver apart from the transport tariff was cleared for you as the proceeds from your tin, but before I came the tin was sold.",11 ma-na 12 GÍN KÙ.BABBAR e-zi-ib ša-du-a-tim ší-im AN.NA-ki-kà iz-ku-am-ma lá-ma a-li-kà-ni AN.NA ta-dí-in,21,36,81.71739606111402,11 ma-na 12 GÍN KÙ.BABBAR e-zi-ib ša-du-e-tí-im ší-im AN.NA-ki-kà iz-ku-wa-ku ú lá-ma a-li-kà-ni AN.NA ta-dí-in
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,3,12,1023,True,"I questioned Ikūn-pīya and he said: ""It was sold at the rate of 8 shekels minus 22.5 grains."" 11 minas 12 shekels of silver (the price of) your tin, Man-mahir (and) Ikūn-pīya gave to Šukkutum and the son of Šalim-Adad brings it to you.",i-ku-pí-a áš-a-al-ma um-ma šu-ut-ma 8 GÍN LÁ 22.5 ŠE.TA ta-dí-in 11 ma-na 12 GÍN KÙ.BABBAR AN.NA-kà ma-ma-ḫi-ir i-ku-pí-a a-na šu-ki-tim i-dí-ma DUMU šál-ma-{d}IM na-áš-a-kum,36,60,93.12124889443972,i-ku-pí-a áš-a-al-ma um-ma šu-ut-ma 8 GÍN LÁ 22.5 ŠE.TA ta-dí-in 11 ma-na 12 GÍN KÙ.BABBAR AN.NA-ki-kà ma-ma-ḫi-ir i-ku-pí-a a-na šu-ki-tim i-dí-nu-ma DUMU šál-ma-{d}IM na-áš-a-kum
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,4,12,1023,True,I made Šukkutum pay 4 minas of silver from what is in his tablet.,4 ma-na KÙ.BABBAR ša i ṭup-pì-šu šu-ku-tum áš-qúl,62,66,61.60214198135614,ṭup-pí-šu 4 ma-na KÙ.BABBAR
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,5,12,1023,True,Šu-Hubur brings that under Šukkutum's seal.,šu-ḫu-bur ku-nu-ki ša šu-ki-tim na-áš-a-ku,68,71,82.49217763894502,ku-nu-ki ša šu-ki-tim
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,6,12,1023,True,The silver should pass overland in the name of Šukkutum to Kanesh.,KÙ.BABBAR a-šu-mì šu-ki-tim a-na kà-ni-iš e-tí-iq,74,77,64.33799242447066,a-šu-mì šu-ki-tim a-dí
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,7,12,1023,True,"Total of your silver, both the proceeds from the tin and that from Šukkutum, 15 minas 12 shekels of silver, Šu-Hubur brings to you.",ŠU.NÍGIN KÙ.BABBAR-pì-kà lu ší-im AN.NA lu ša šu-ki-tim 15 ma-na 12 GÍN KÙ.BABBAR šu-ḫu-bur na-áš-a-kum,79,94,94.3158309415592,ŠU.NÍGIN KÙ.BABBAR-pí-kà lu ší-im AN.NA lu ša šu-ki-tim 15 ma-na 12 GÍN KÙ.BABBAR šu-ḫu-bur na-áš-a-kum
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,8,12,1023,True,"The rest of your silver, 2 minas owed by Šukkutum — is your silver.",ší-tí KÙ.BABBAR-pì-kà 2 ma-na KI šu-ki-tim KÙ.BABBAR-kà,100,103,71.08739615060328,šu-ki-tim KÙ.BABBAR-kà KÙ.BABBAR
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,9,12,1023,True,Silver for purchases and he <gap> set down with Šu-Hubur.,KÙ.BABBAR a-na ší-a-ma-tim ù iš-tí šu-ḫu-bu-ur iš-ku-un,102,105,79.80623749954857,KÙ.BABBAR a-na ší-a-ma-tim
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,10,12,1023,True,There in your possession <gap> I seized it from their silver so satisfy yourself with the silver.,a-ma-kam i-na li-bi-kà <gap> i-na KÙ.BABBAR-pí-šu-nu aṣ-ba-at-ma KÙ.BABBAR ša-bu-a-tí,98,103,38.8460619424155,ša li-bi šu-ki-tim KÙ.BABBAR-kà KÙ.BABBAR
52,480d061f-f8a3-44b5-a2e4-fed1c3c18c66,11,12,1023,True,"As to the 8 minas of sealed tin and the šilipki'u that Ilī-ašrannī brought, in accordance with your instructions I have sold the tin and the textile to Šukkutum.",8 ma-na AN.NA ku-nu-ki ù ší-li-ip-ki-i ša ì-lí-áš-ra-ni ub-lá-ni a ma-lá tí-ir-tí-kà AN.NA ù TÚG.ḪI.A a-na šu-ki-tim a-dí-in,45,56,32.08359539319212,ta-dí-in 11 ma-na 12 GÍN KÙ.BABBAR AN.NA-ki-kà ma-ma-ḫi-ir i-ku-pí-a a-na šu-ki-tim
53,d5326410-b54c-4d7a-97bd-21312c5efc91,0,2,179,False,5 1 / 4 shekels of silver from the interest on 5 minas is still due.,5.25 GÍN KÙ.BABBAR ša ṣí-ba-at 5 ma-na-im a-ḫa-ma i-ṣé-er,0,7,78.98038921265265,5.25 GÍN KÙ.BABBAR i ṣí-ba-at 5 ma-na-im
53,d5326410-b54c-4d7a-97bd-21312c5efc91,1,2,179,False,"13 1 / 4 shekels of silver, the price of our lapis lazuli, which I sold in Šuppiluliya, is due from Durhumit colony.",13.25 GÍN KÙ.BABBAR ší-im ḫu-sà-ri-ni ša i-na šu-pì-lu-li-a a-dí-nu iš-tí kà-ri-im tur₄-ḫu-mì-it,9,21,93.7512714562309,13.25 GÍN KÙ.BABBAR ší-im ḫu-sà-ri-ni ša i šu-pì-lu-li-a a-dí-nu iš-tí kà-ri-im tur₄-ḫu-mì-it
